Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
803,2023-11-22,CUST803,Male,39,Clothing,4,25,100
887,2023-06-11,CUST887,Male,59,Clothing,4,25,100
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100
14,2023-01-17,CUST014,Male,64,Clothing,4,30,120
23,2023-04-12,CUST023,Female,35,Clothing,4,30,120
39,2023-04-21,CUST039,Male,23,Clothing,4,30,120
222,2023-04-26,CUST222,Male,51,Clothing,4,30,120
288,2023-01-26,CUST288,Male,28,Clothing,4,30,120
301,2023-03-26,CUST301,Male,30,Clothing,4,30,120
312,2023-09-07,CUST312,Male,41,Clothing,4,30,120
314,2023-04-08,CUST314,Male,52,Clothing,4,30,120
436,2023-03-18,CUST436,Female,57,Clothing,4,30,120
477,2023-04-24,CUST477,Male,43,Clothing,4,30,120
497,2023-10-02,CUST497,Male,41,Clothing,4,30,120
521,2023-08-12,CUST521,Female,47,Clothing,4,30,120
532,2023-06-19,CUST532,Female,64,Clothing,4,30,120
578,2023-05-26,CUST578,Female,54,Clothing,4,30,120
699,2023-06-22,CUST699,Female,37,Clothing,4,30,120
824,2023-05-05,CUST824,Male,63,Clothing,4,30,120
876,2023-10-09,CUST876,Male,43,Clothing,4,30,120
885,2023-03-03,CUST885,Female,52,Clothing,4,30,120
895,2023-05-22,CUST895,Female,55,Clothing,4,30,120
34,2023-12-24,CUST034,Female,51,Clothing,3,50,150
85,2023-02-06,CUST085,Male,31,Clothing,3,50,150
119,2023-03-13,CUST119,Female,60,Clothing,3,50,150
163,2023-01-02,CUST163,Female,64,Clothing,3,50,150
167,2023-09-17,CUST167,Female,43,Clothing,3,50,150
231,2023-01-04,CUST231,Female,23,Clothing,3,50,150
471,2023-03-23,CUST471,Male,32,Clothing,3,50,150
490,2023-02-05,CUST490,Male,34,Clothing,3,50,150
529,2023-08-09,CUST529,Female,35,Clothing,3,50,150
538,2023-09-17,CUST538,Male,18,Clothing,3,50,150
623,2023-03-10,CUST623,Male,34,Clothing,3,50,150
651,2023-05-27,CUST651,Male,51,Clothing,3,50,150
724,2023-04-19,CUST724,Male,61,Clothing,3,50,150
748,2023-03-20,CUST748,Male,25,Clothing,3,50,150
830,2023-06-22,CUST830,Female,64,Clothing,3,50,150
844,2023-10-12,CUST844,Male,35,Clothing,3,50,150
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150
10,2023-10-07,CUST010,Female,52,Clothing,4,50,200
138,2023-03-23,CUST138,Male,49,Clothing,4,50,200
146,2023-08-28,CUST146,Male,38,Clothing,4,50,200
159,2023-05-31,CUST159,Male,26,Clothing,4,50,200
186,2023-07-05,CUST186,Male,20,Clothing,4,50,200
194,2023-09-06,CUST194,Male,55,Clothing,4,50,200
197,2023-03-06,CUST197,Female,42,Clothing,4,50,200
259,2023-08-09,CUST259,Female,45,Clothing,4,50,200
284,2023-02-08,CUST284,Male,43,Clothing,4,50,200
341,2023-05-07,CUST341,Male,31,Clothing,4,50,200
377,2023-03-09,CUST377,Female,46,Clothing,4,50,200
400,2023-02-24,CUST400,Male,53,Clothing,4,50,200
696,2023-09-06,CUST696,Female,50,Clothing,4,50,200
765,2023-06-09,CUST765,Male,43,Clothing,4,50,200
801,2023-08-10,CUST801,Male,21,Clothing,4,50,200
835,2023-09-07,CUST835,Male,37,Clothing,4,50,200
860,2023-01-09,CUST860,Male,63,Clothing,4,50,200
930,2023-05-10,CUST930,Male,54,Clothing,4,50,200
938,2023-11-19,CUST938,Male,49,Clothing,4,50,200
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200
24,2023-11-29,CUST024,Female,49,Clothing,1,300,300
43,2023-07-14,CUST043,Female,48,Clothing,1,300,300
70,2023-02-21,CUST070,Female,43,Clothing,1,300,300
168,2023-02-24,CUST168,Male,53,Clothing,1,300,300
365,2023-06-11,CUST365,Male,31,Clothing,1,300,300
401,2023-10-11,CUST401,Female,62,Clothing,1,300,300
625,2023-12-08,CUST625,Male,31,Clothing,1,300,300
674,2023-04-16,CUST674,Female,38,Clothing,1,300,300
741,2023-11-30,CUST741,Male,48,Clothing,1,300,300
783,2023-12-17,CUST783,Female,56,Clothing,1,300,300
826,2023-10-19,CUST826,Female,46,Clothing,1,300,300
852,2023-10-12,CUST852,Female,41,Clothing,1,300,300
865,2023-12-21,CUST865,Female,42,Clothing,1,300,300
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300
4,2023-05-21,CUST004,Male,37,Clothing,1,500,500
88,2023-03-29,CUST088,Male,56,Clothing,1,500,500
130,2023-03-12,CUST130,Female,57,Clothing,1,500,500
279,2023-08-05,CUST279,Male,50,Clothing,1,500,500
319,2023-10-05,CUST319,Male,31,Clothing,1,500,500
337,2023-05-01,CUST337,Male,38,Clothing,1,500,500
384,2023-08-13,CUST384,Male,55,Clothing,1,500,500
394,2023-06-03,CUST394,Female,27,Clothing,1,500,500
570,2023-08-15,CUST570,Male,49,Clothing,1,500,500
655,2023-06-13,CUST655,Female,55,Clothing,1,500,500
697,2023-01-15,CUST697,Male,53,Clothing,1,500,500
707,2023-10-01,CUST707,Female,26,Clothing,1,500,500
714,2023-02-12,CUST714,Female,18,Clothing,1,500,500
717,2023-03-11,CUST717,Male,57,Clothing,1,500,500
721,2023-05-14,CUST721,Female,52,Clothing,1,500,500
761,2023-11-07,CUST761,Female,33,Clothing,1,500,500
814,2023-09-05,CUST814,Female,59,Clothing,1,500,500
845,2023-01-06,CUST845,Male,54,Clothing,1,500,500
904,2023-07-04,CUST904,Male,28,Clothing,1,500,500
984,2023-08-29,CUST984,Male,56,Clothing,1,500,500
96,2023-12-19,CUST096,Female,44,Clothing,2,300,600
101,2023-01-29,CUST101,Male,32,Clothing,2,300,600
291,2023-01-08,CUST291,Male,60,Clothing,2,300,600
392,2023-12-08,CUST392,Male,27,Clothing,2,300,600
398,2023-05-16,CUST398,Female,48,Clothing,2,300,600
402,2023-03-21,CUST402,Female,41,Clothing,2,300,600
403,2023-05-20,CUST403,Male,32,Clothing,2,300,600
440,2023-10-26,CUST440,Male,64,Clothing,2,300,600
443,2023-08-09,CUST443,Male,29,Clothing,2,300,600
496,2023-12-14,CUST496,Male,23,Clothing,2,300,600
637,2023-09-01,CUST637,Male,43,Clothing,2,300,600
649,2023-02-09,CUST649,Female,58,Clothing,2,300,600
702,2023-07-27,CUST702,Female,60,Clothing,2,300,600
842,2023-12-26,CUST842,Female,47,Clothing,2,300,600
899,2023-05-25,CUST899,Male,26,Clothing,2,300,600
20,2023-11-05,CUST020,Male,22,Clothing,3,300,900
42,2023-02-17,CUST042,Male,22,Clothing,3,300,900
56,2023-05-31,CUST056,Female,26,Clothing,3,300,900
110,2023-06-11,CUST110,Male,27,Clothing,3,300,900
171,2023-11-24,CUST171,Female,52,Clothing,3,300,900
180,2023-01-01,CUST180,Male,41,Clothing,3,300,900
196,2023-09-30,CUST196,Female,32,Clothing,3,300,900
248,2023-03-09,CUST248,Male,26,Clothing,3,300,900
264,2023-01-28,CUST264,Male,47,Clothing,3,300,900
265,2023-12-11,CUST265,Male,55,Clothing,3,300,900
515,2023-07-17,CUST515,Female,49,Clothing,3,300,900
550,2023-12-07,CUST550,Male,40,Clothing,3,300,900
567,2023-06-14,CUST567,Female,25,Clothing,3,300,900
582,2023-11-14,CUST582,Male,35,Clothing,3,300,900
590,2023-03-17,CUST590,Male,36,Clothing,3,300,900
680,2023-10-22,CUST680,Female,53,Clothing,3,300,900
690,2023-11-05,CUST690,Female,52,Clothing,3,300,900
782,2023-06-04,CUST782,Male,59,Clothing,3,300,900
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900
964,2023-01-31,CUST964,Male,24,Clothing,3,300,900
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900
2,2023-02-27,CUST002,Female,26,Clothing,2,500,1000
203,2023-05-16,CUST203,Male,56,Clothing,2,500,1000
256,2023-02-18,CUST256,Male,23,Clothing,2,500,1000
274,2023-04-09,CUST274,Female,23,Clothing,2,500,1000
275,2023-04-08,CUST275,Male,43,Clothing,2,500,1000
346,2023-02-11,CUST346,Male,59,Clothing,2,500,1000
382,2023-05-26,CUST382,Female,53,Clothing,2,500,1000
453,2023-12-08,CUST453,Female,26,Clothing,2,500,1000
470,2023-05-17,CUST470,Female,57,Clothing,2,500,1000
534,2023-06-10,CUST534,Male,45,Clothing,2,500,1000
684,2023-06-30,CUST684,Female,28,Clothing,2,500,1000
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000
58,2023-11-13,CUST058,Male,18,Clothing,4,300,1200
107,2023-02-03,CUST107,Female,21,Clothing,4,300,1200
165,2023-09-14,CUST165,Female,60,Clothing,4,300,1200
202,2023-03-26,CUST202,Female,34,Clothing,4,300,1200
296,2023-09-06,CUST296,Female,22,Clothing,4,300,1200
340,2023-10-19,CUST340,Female,36,Clothing,4,300,1200
368,2023-08-23,CUST368,Female,56,Clothing,4,300,1200
405,2023-11-06,CUST405,Female,25,Clothing,4,300,1200
459,2023-03-21,CUST459,Male,28,Clothing,4,300,1200
482,2023-04-27,CUST482,Female,28,Clothing,4,300,1200
484,2023-01-13,CUST484,Female,19,Clothing,4,300,1200
553,2023-03-31,CUST553,Male,24,Clothing,4,300,1200
559,2023-01-01,CUST559,Female,40,Clothing,4,300,1200
663,2023-03-20,CUST663,Male,23,Clothing,4,300,1200
716,2023-08-08,CUST716,Female,60,Clothing,4,300,1200
726,2023-06-17,CUST726,Male,47,Clothing,4,300,1200
729,2023-05-23,CUST729,Male,29,Clothing,4,300,1200
800,2023-02-24,CUST800,Male,32,Clothing,4,300,1200
928,2023-04-05,CUST928,Female,35,Clothing,4,300,1200
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200
16,2023-02-17,CUST016,Male,19,Clothing,3,500,1500
78,2023-07-01,CUST078,Female,47,Clothing,3,500,1500
112,2023-12-02,CUST112,Male,37,Clothing,3,500,1500
115,2023-11-26,CUST115,Male,51,Clothing,3,500,1500
212,2023-06-09,CUST212,Male,21,Clothing,3,500,1500
215,2023-11-29,CUST215,Male,58,Clothing,3,500,1500
280,2023-04-04,CUST280,Female,37,Clothing,3,500,1500
421,2023-01-02,CUST421,Female,37,Clothing,3,500,1500
452,2023-05-08,CUST452,Female,48,Clothing,3,500,1500
474,2023-07-15,CUST474,Female,26,Clothing,3,500,1500
580,2023-12-06,CUST580,Female,31,Clothing,3,500,1500
647,2023-05-21,CUST647,Male,59,Clothing,3,500,1500
673,2023-02-01,CUST673,Female,43,Clothing,3,500,1500
942,2023-03-18,CUST942,Male,51,Clothing,3,500,1500
956,2023-08-19,CUST956,Male,30,Clothing,3,500,1500
124,2023-10-27,CUST124,Male,33,Clothing,4,500,2000
166,2023-04-02,CUST166,Male,34,Clothing,4,500,2000
253,2023-08-31,CUST253,Female,53,Clothing,4,500,2000
269,2023-02-01,CUST269,Male,25,Clothing,4,500,2000
342,2023-10-24,CUST342,Female,43,Clothing,4,500,2000
420,2023-01-23,CUST420,Female,22,Clothing,4,500,2000
476,2023-08-29,CUST476,Female,27,Clothing,4,500,2000
487,2023-07-24,CUST487,Male,44,Clothing,4,500,2000
547,2023-03-07,CUST547,Male,63,Clothing,4,500,2000
561,2023-05-27,CUST561,Female,64,Clothing,4,500,2000
572,2023-04-20,CUST572,Male,31,Clothing,4,500,2000
595,2023-11-09,CUST595,Female,18,Clothing,4,500,2000
626,2023-09-29,CUST626,Female,26,Clothing,4,500,2000
664,2023-12-28,CUST664,Female,44,Clothing,4,500,2000
731,2023-05-10,CUST731,Male,54,Clothing,4,500,2000
735,2023-10-04,CUST735,Female,64,Clothing,4,500,2000
789,2023-09-30,CUST789,Female,61,Clothing,4,500,2000
201,2023-10-09,CUST201,Male,56,Electronics,1,25,25
285,2023-08-15,CUST285,Female,31,Electronics,1,25,25
347,2023-08-03,CUST347,Male,42,Electronics,1,25,25
388,2023-11-10,CUST388,Male,50,Electronics,1,25,25
427,2023-08-15,CUST427,Male,25,Electronics,1,25,25
468,2023-12-09,CUST468,Male,40,Electronics,1,25,25
486,2023-04-09,CUST486,Female,35,Electronics,1,25,25
544,2023-12-23,CUST544,Female,27,Electronics,1,25,25
744,2023-05-07,CUST744,Male,40,Electronics,1,25,25
787,2023-01-22,CUST787,Male,41,Electronics,1,25,25
907,2023-01-08,CUST907,Female,45,Electronics,1,25,25
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25
3,2023-01-13,CUST003,Male,50,Electronics,1,30,30
29,2023-08-18,CUST029,Female,42,Electronics,1,30,30
45,2023-07-03,CUST045,Female,55,Electronics,1,30,30
66,2023-04-27,CUST066,Female,45,Electronics,1,30,30
90,2023-05-06,CUST090,Female,51,Electronics,1,30,30
100,2023-06-16,CUST100,Male,41,Electronics,1,30,30
140,2023-08-05,CUST140,Male,38,Electronics,1,30,30
268,2023-02-20,CUST268,Female,28,Electronics,1,30,30
345,2023-11-14,CUST345,Male,62,Electronics,1,30,30
451,2023-12-16,CUST451,Female,45,Electronics,1,30,30
485,2023-12-04,CUST485,Male,24,Electronics,1,30,30
489,2023-05-23,CUST489,Male,44,Electronics,1,30,30
579,2023-09-21,CUST579,Female,38,Electronics,1,30,30
617,2023-08-26,CUST617,Male,34,Electronics,1,30,30
659,2023-03-19,CUST659,Female,39,Electronics,1,30,30
772,2023-07-12,CUST772,Male,26,Electronics,1,30,30
804,2023-08-24,CUST804,Male,42,Electronics,1,30,30
894,2023-09-05,CUST894,Male,52,Electronics,1,30,30
901,2023-04-10,CUST901,Male,31,Electronics,1,30,30
926,2023-08-14,CUST926,Male,22,Electronics,1,30,30
940,2023-01-28,CUST940,Female,20,Electronics,1,30,30
18,2023-04-30,CUST018,Female,47,Electronics,2,25,50
63,2023-02-05,CUST063,Male,57,Electronics,2,25,50
81,2023-05-17,CUST081,Male,40,Electronics,1,50,50
113,2023-09-13,CUST113,Female,41,Electronics,2,25,50
134,2023-01-25,CUST134,Male,49,Electronics,1,50,50
141,2023-11-02,CUST141,Female,22,Electronics,1,50,50
234,2023-11-20,CUST234,Female,62,Electronics,2,25,50
246,2023-04-20,CUST246,Female,48,Electronics,2,25,50
250,2023-10-23,CUST250,Male,48,Electronics,1,50,50
286,2023-10-09,CUST286,Male,55,Electronics,2,25,50
306,2023-08-21,CUST306,Male,54,Electronics,1,50,50
307,2023-05-27,CUST307,Female,26,Electronics,2,25,50
321,2023-06-10,CUST321,Female,26,Electronics,2,25,50
325,2023-09-02,CUST325,Female,52,Electronics,2,25,50
339,2023-03-03,CUST339,Female,22,Electronics,2,25,50
343,2023-11-01,CUST343,Male,21,Electronics,2,25,50
367,2023-01-05,CUST367,Female,57,Electronics,1,50,50
429,2023-12-28,CUST429,Male,64,Electronics,2,25,50
434,2023-02-08,CUST434,Female,43,Electronics,2,25,50
446,2023-06-07,CUST446,Male,21,Electronics,1,50,50
556,2023-06-04,CUST556,Female,18,Electronics,1,50,50
560,2023-06-05,CUST560,Female,25,Electronics,1,50,50
562,2023-04-18,CUST562,Male,54,Electronics,2,25,50
571,2023-12-12,CUST571,Female,41,Electronics,1,50,50
574,2023-08-31,CUST574,Female,63,Electronics,2,25,50
586,2023-12-11,CUST586,Male,50,Electronics,1,50,50
606,2023-05-05,CUST606,Male,22,Electronics,1,50,50
629,2023-06-12,CUST629,Male,62,Electronics,2,25,50
685,2023-06-02,CUST685,Male,57,Electronics,2,25,50
694,2023-05-20,CUST694,Female,39,Electronics,2,25,50
705,2023-03-07,CUST705,Male,60,Electronics,2,25,50
762,2023-11-07,CUST762,Female,24,Electronics,2,25,50
771,2023-12-13,CUST771,Male,24,Electronics,2,25,50
780,2023-02-22,CUST780,Male,52,Electronics,2,25,50
851,2023-09-08,CUST851,Male,32,Electronics,2,25,50
857,2023-12-31,CUST857,Male,60,Electronics,2,25,50
863,2023-04-24,CUST863,Female,30,Electronics,2,25,50
866,2023-05-05,CUST866,Male,24,Electronics,1,50,50
882,2023-06-06,CUST882,Female,64,Electronics,2,25,50
889,2023-10-02,CUST889,Female,35,Electronics,1,50,50
890,2023-12-20,CUST890,Male,34,Electronics,2,25,50
892,2023-04-09,CUST892,Male,20,Electronics,1,50,50
893,2023-04-21,CUST893,Male,49,Electronics,1,50,50
896,2023-10-29,CUST896,Female,30,Electronics,2,25,50
916,2023-12-24,CUST916,Female,32,Electronics,1,50,50
922,2023-10-21,CUST922,Male,41,Electronics,1,50,50
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50
958,2023-06-02,CUST958,Male,62,Electronics,2,25,50
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50
123,2023-05-15,CUST123,Female,40,Electronics,2,30,60
228,2023-04-28,CUST228,Female,59,Electronics,2,30,60
247,2023-10-04,CUST247,Male,41,Electronics,2,30,60
266,2023-12-01,CUST266,Female,19,Electronics,2,30,60
289,2023-11-30,CUST289,Male,53,Electronics,2,30,60
304,2023-07-19,CUST304,Female,37,Electronics,2,30,60
370,2023-10-16,CUST370,Male,23,Electronics,2,30,60
456,2023-10-14,CUST456,Male,57,Electronics,2,30,60
501,2023-05-14,CUST501,Male,39,Electronics,2,30,60
588,2023-04-26,CUST588,Male,38,Electronics,2,30,60
593,2023-05-06,CUST593,Male,35,Electronics,2,30,60
681,2023-07-14,CUST681,Female,43,Electronics,2,30,60
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60
241,2023-09-21,CUST241,Female,23,Electronics,3,25,75
357,2023-05-03,CUST357,Female,40,Electronics,3,25,75
552,2023-12-13,CUST552,Female,49,Electronics,3,25,75
620,2023-05-08,CUST620,Male,63,Electronics,3,25,75
812,2023-11-12,CUST812,Male,19,Electronics,3,25,75
921,2023-01-07,CUST921,Male,51,Electronics,3,25,75
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75
73,2023-08-21,CUST073,Male,29,Electronics,3,30,90
84,2023-11-28,CUST084,Female,38,Electronics,3,30,90
219,2023-08-20,CUST219,Female,53,Electronics,3,30,90
293,2023-05-02,CUST293,Male,50,Electronics,3,30,90
303,2023-01-02,CUST303,Male,19,Electronics,3,30,90
317,2023-01-30,CUST317,Male,22,Electronics,3,30,90
331,2023-02-11,CUST331,Male,28,Electronics,3,30,90
631,2023-11-10,CUST631,Male,56,Electronics,3,30,90
643,2023-09-24,CUST643,Female,28,Electronics,3,30,90
913,2023-01-28,CUST913,Male,29,Electronics,3,30,90
918,2023-11-23,CUST918,Female,42,Electronics,3,30,90
8,2023-02-22,CUST008,Male,30,Electronics,4,25,100
33,2023-03-23,CUST033,Female,50,Electronics,2,50,100
53,2023-07-13,CUST053,Male,34,Electronics,2,50,100
76,2023-03-25,CUST076,Female,22,Electronics,2,50,100
83,2023-12-16,CUST083,Male,54,Electronics,2,50,100
175,2023-03-20,CUST175,Female,31,Electronics,4,25,100
216,2023-07-11,CUST216,Male,62,Electronics,2,50,100
227,2023-10-11,CUST227,Male,36,Electronics,2,50,100
272,2023-02-25,CUST272,Female,61,Electronics,2,50,100
329,2023-01-30,CUST329,Female,46,Electronics,4,25,100
390,2023-09-28,CUST390,Male,39,Electronics,2,50,100
455,2023-07-01,CUST455,Male,31,Electronics,4,25,100
458,2023-11-14,CUST458,Female,39,Electronics,4,25,100
466,2023-06-20,CUST466,Male,63,Electronics,4,25,100
513,2023-09-19,CUST513,Male,24,Electronics,4,25,100
520,2023-12-29,CUST520,Female,49,Electronics,4,25,100
564,2023-10-24,CUST564,Male,50,Electronics,2,50,100
583,2023-06-21,CUST583,Female,24,Electronics,4,25,100
591,2023-01-13,CUST591,Male,53,Electronics,4,25,100
619,2023-10-13,CUST619,Male,47,Electronics,4,25,100
632,2023-09-16,CUST632,Female,26,Electronics,4,25,100
689,2023-10-07,CUST689,Male,57,Electronics,2,50,100
703,2023-03-26,CUST703,Male,34,Electronics,2,50,100
706,2023-11-15,CUST706,Male,51,Electronics,4,25,100
754,2023-10-16,CUST754,Female,43,Electronics,4,25,100
759,2023-07-08,CUST759,Male,49,Electronics,2,50,100
775,2023-02-08,CUST775,Female,46,Electronics,4,25,100
799,2023-09-08,CUST799,Male,56,Electronics,2,50,100
810,2023-11-30,CUST810,Male,59,Electronics,4,25,100
823,2023-08-19,CUST823,Female,56,Electronics,2,50,100
831,2023-01-15,CUST831,Male,27,Electronics,4,25,100
841,2023-11-02,CUST841,Male,31,Electronics,4,25,100
858,2023-09-09,CUST858,Male,23,Electronics,2,50,100
873,2023-09-29,CUST873,Female,27,Electronics,4,25,100
888,2023-03-03,CUST888,Female,52,Electronics,4,25,100
897,2023-09-26,CUST897,Female,64,Electronics,2,50,100
92,2023-08-25,CUST092,Female,51,Electronics,4,30,120
122,2023-10-03,CUST122,Male,64,Electronics,4,30,120
150,2023-01-06,CUST150,Female,58,Electronics,4,30,120
173,2023-11-08,CUST173,Male,64,Electronics,4,30,120
425,2023-05-15,CUST425,Female,55,Electronics,4,30,120
519,2023-01-23,CUST519,Female,36,Electronics,4,30,120
530,2023-02-05,CUST530,Female,18,Electronics,4,30,120
640,2023-05-07,CUST640,Female,51,Electronics,4,30,120
645,2023-11-17,CUST645,Female,35,Electronics,4,30,120
769,2023-06-09,CUST769,Female,31,Electronics,4,30,120
856,2023-11-27,CUST856,Male,54,Electronics,4,30,120
870,2023-07-08,CUST870,Female,46,Electronics,4,30,120
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120
1000,2023-04-12,CUST1000,Male,47,Electronics,4,30,120
324,2023-10-27,CUST324,Female,52,Electronics,3,50,150
327,2023-09-29,CUST327,Male,57,Electronics,3,50,150
426,2023-03-24,CUST426,Male,23,Electronics,3,50,150
465,2023-04-02,CUST465,Female,43,Electronics,3,50,150
467,2023-07-30,CUST467,Female,53,Electronics,3,50,150
502,2023-04-02,CUST502,Male,43,Electronics,3,50,150
666,2023-02-02,CUST666,Male,51,Electronics,3,50,150
668,2023-07-28,CUST668,Female,62,Electronics,3,50,150
671,2023-08-27,CUST671,Male,62,Electronics,3,50,150
695,2023-08-12,CUST695,Female,22,Electronics,3,50,150
728,2023-07-14,CUST728,Male,51,Electronics,3,50,150
777,2023-12-20,CUST777,Male,48,Electronics,3,50,150
813,2023-10-03,CUST813,Male,52,Electronics,3,50,150
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150
121,2023-10-15,CUST121,Female,28,Electronics,4,50,200
132,2023-09-10,CUST132,Male,42,Electronics,4,50,200
184,2023-01-10,CUST184,Male,31,Electronics,4,50,200
208,2023-10-04,CUST208,Female,34,Electronics,4,50,200
209,2023-12-20,CUST209,Female,30,Electronics,4,50,200
210,2023-04-13,CUST210,Male,37,Electronics,4,50,200
217,2023-08-13,CUST217,Female,35,Electronics,4,50,200
282,2023-08-25,CUST282,Female,64,Electronics,4,50,200
300,2023-01-31,CUST300,Female,19,Electronics,4,50,200
411,2023-05-16,CUST411,Male,62,Electronics,4,50,200
428,2023-10-10,CUST428,Female,40,Electronics,4,50,200
449,2023-07-03,CUST449,Male,25,Electronics,4,50,200
546,2023-10-11,CUST546,Female,36,Electronics,4,50,200
569,2023-08-15,CUST569,Male,52,Electronics,4,50,200
604,2023-09-11,CUST604,Female,29,Electronics,4,50,200
686,2023-07-19,CUST686,Female,28,Electronics,4,50,200
807,2023-08-11,CUST807,Female,50,Electronics,4,50,200
820,2023-05-06,CUST820,Male,49,Electronics,4,50,200
917,2023-03-06,CUST917,Female,57,Electronics,4,50,200
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200
68,2023-02-10,CUST068,Male,25,Electronics,1,300,300
147,2023-09-28,CUST147,Male,23,Electronics,1,300,300
179,2023-09-29,CUST179,Male,31,Electronics,1,300,300
252,2023-05-05,CUST252,Male,54,Electronics,1,300,300
270,2023-07-26,CUST270,Male,43,Electronics,1,300,300
445,2023-01-22,CUST445,Female,53,Electronics,1,300,300
514,2023-03-01,CUST514,Female,18,Electronics,1,300,300
523,2023-09-24,CUST523,Female,62,Electronics,1,300,300
568,2023-08-27,CUST568,Female,51,Electronics,1,300,300
596,2023-02-07,CUST596,Female,64,Electronics,1,300,300
602,2023-12-23,CUST602,Female,20,Electronics,1,300,300
641,2023-11-23,CUST641,Female,40,Electronics,1,300,300
687,2023-08-03,CUST687,Female,53,Electronics,1,300,300
698,2023-07-19,CUST698,Female,64,Electronics,1,300,300
725,2023-08-21,CUST725,Male,61,Electronics,1,300,300
795,2023-11-28,CUST795,Male,57,Electronics,1,300,300
821,2023-02-14,CUST821,Male,49,Electronics,1,300,300
868,2023-12-06,CUST868,Female,25,Electronics,1,300,300
881,2023-05-19,CUST881,Male,22,Electronics,1,300,300
909,2023-10-01,CUST909,Male,26,Electronics,1,300,300
925,2023-09-03,CUST925,Male,25,Electronics,1,300,300
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300
91,2023-03-25,CUST091,Female,55,Electronics,1,500,500
105,2023-07-25,CUST105,Female,22,Electronics,1,500,500
254,2023-07-28,CUST254,Male,41,Electronics,1,500,500
283,2023-05-08,CUST283,Female,18,Electronics,1,500,500
322,2023-01-30,CUST322,Male,51,Electronics,1,500,500
353,2023-05-14,CUST353,Male,31,Electronics,1,500,500
355,2023-12-09,CUST355,Female,55,Electronics,1,500,500
531,2023-12-07,CUST531,Male,31,Electronics,1,500,500
612,2023-08-06,CUST612,Female,61,Electronics,1,500,500
638,2023-08-19,CUST638,Male,46,Electronics,1,500,500
667,2023-08-01,CUST667,Female,29,Electronics,1,500,500
784,2023-11-04,CUST784,Female,34,Electronics,1,500,500
818,2023-05-18,CUST818,Male,30,Electronics,1,500,500
864,2023-07-27,CUST864,Female,51,Electronics,1,500,500
867,2023-06-06,CUST867,Male,21,Electronics,1,500,500
883,2023-05-09,CUST883,Male,40,Electronics,1,500,500
914,2023-10-11,CUST914,Female,59,Electronics,1,500,500
9,2023-12-13,CUST009,Male,63,Electronics,2,300,600
136,2023-03-20,CUST136,Male,44,Electronics,2,300,600
158,2023-02-27,CUST158,Female,44,Electronics,2,300,600
348,2023-12-03,CUST348,Female,35,Electronics,2,300,600
380,2023-05-06,CUST380,Male,56,Electronics,2,300,600
386,2023-12-27,CUST386,Female,54,Electronics,2,300,600
464,2023-01-13,CUST464,Male,38,Electronics,2,300,600
594,2023-09-01,CUST594,Female,19,Electronics,2,300,600
838,2023-05-13,CUST838,Male,47,Electronics,2,300,600
48,2023-05-16,CUST048,Male,54,Electronics,3,300,900
133,2023-02-16,CUST133,Male,20,Electronics,3,300,900
154,2023-10-02,CUST154,Male,51,Electronics,3,300,900
243,2023-05-23,CUST243,Female,47,Electronics,3,300,900
334,2023-11-01,CUST334,Male,31,Electronics,3,300,900
407,2023-06-25,CUST407,Female,46,Electronics,3,300,900
409,2023-12-18,CUST409,Female,21,Electronics,3,300,900
417,2023-11-21,CUST417,Male,43,Electronics,3,300,900
430,2023-08-07,CUST430,Female,43,Electronics,3,300,900
488,2023-06-18,CUST488,Female,51,Electronics,3,300,900
491,2023-05-23,CUST491,Female,60,Electronics,3,300,900
509,2023-06-26,CUST509,Female,37,Electronics,3,300,900
540,2023-12-08,CUST540,Female,46,Electronics,3,300,900
551,2023-07-14,CUST551,Male,45,Electronics,3,300,900
635,2023-08-17,CUST635,Female,63,Electronics,3,300,900
678,2023-12-23,CUST678,Female,60,Electronics,3,300,900
